TRP: S, Date: 2023-05-07, Callsign: DL5FCW, Grid locator: JO40EA, Coord: (50.0, 8.33)
TRP: S, Date: 2023-03-20, Callsign: IW2FZR, Grid locator: JN56BE, Coord: (46.17, 10.08)
TRP: S, Date: 2023-03-20, Callsign: IW6PUA, Grid locator: JN71AU, Coord: (41.83, 14.0)
TRP: S, Date: 2023-03-20, Callsign: OZ1BXM, Grid locator: JO46GI, Coord: (56.33, 8.5)
TRP: S, Date: 2023-03-20, Callsign: PY4ZBZ, Grid locator: GH70UN, Coord: (-19.46, -44.33)
TRP: S, Date: 2023-03-04, Callsign: HA4CWQ, Grid locator: JN97mm, Coord: (47.5, 19.0)
TRP: S, Date: 2023-03-04, Callsign: IK5PWJ, Grid locator: JN53ES, Coord: (43.75, 10.33)
TRP: S, Date: 2023-03-04, Callsign: IV3HYD, Grid locator: JN66NC, Coord: (46.08, 13.08)
TRP: S, Date: 2023-03-04, Callsign: SP7NHS, Grid locator: JO91RU, Coord: (51.83, 19.42)
TRP: S, Date: 2023-01-15, Callsign: ZS2Y, Grid locator: KF25JU, Coord: (-34.17, 24.75)
TRP: S, Date: 2023-01-13, Callsign: CT2DAU, Grid locator: IM58kq, Coord: (38.67, -9.17)
TRP: S, Date: 2023-01-13, Callsign: DL1RNO, Grid locator: JO62GK, Coord: (52.42, 12.5)
TRP: S, Date: 2023-01-13, Callsign: DL2RZE, Grid locator: JO62NI, Coord: (52.33, 13.08)
TRP: S, Date: 2023-01-13, Callsign: PA1AIS, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2023-01-13, Callsign: PA3CWQ, Grid locator: JO21FM, Coord: (51.5, 4.42)
TRP: S, Date: 2023-01-13, Callsign: SV3GUP, Grid locator: KM07vf, Coord: (37.21, 21.75)
TRP: S, Date: 2023-01-13, Callsign: VU2BMS, Grid locator: JN47QR, Coord: (47.71, 9.33)
TRP: S, Date: 2023-01-13, Callsign: YB1UUU, Grid locator: OI33GU, Coord: (-6.17, 106.5)
TRP: S, Date: 2023-01-13, Callsign: YP9XMAS, Grid locator: KN44aa, Coord: (44.0, 28.0)
TRP: S, Date: 2023-01-13, Callsign: ZS6NMP, Grid locator: KG44cg, Coord: (-25.75, 28.17)
TRP: S, Date: 2022-10-29, Callsign: IK1FJI/QRP, Grid locator: JN44LL, Coord: (44.46, 8.92)
TRP: S, Date: 2022-10-19, Callsign: EX8MLT, Grid locator: MN72HU, Coord: (42.83, 74.58)
TRP: S, Date: 2022-10-17, Callsign: EG8BRIF, Grid locator: IL18ul, Coord: (28.46, -16.33)
TRP: S, Date: 2022-10-09, Callsign: OE6PBD, Grid locator: JN77rb, Coord: (47.04, 15.42)
TRP: S, Date: 2022-10-08, Callsign: DP75HILDE, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2022-09-04, Callsign: DL2DCX, Grid locator: JO31UN, Coord: (51.54, 7.67)
TRP: S, Date: 2022-09-03, Callsign: OE8SCQ, Grid locator: JN76DO, Coord: (46.58, 14.25)
TRP: S, Date: 2022-08-29, Callsign: IK6JFF, Grid locator: JN63SO, Coord: (43.58, 13.5)
TRP: S, Date: 2022-08-29, Callsign: PY4SGM, Grid locator: GH61rk, Coord: (-18.58, -46.58)
TRP: S, Date: 2022-08-14, Callsign: DL0IL/P, Grid locator: JO31MB, Coord: (51.04, 7.0)
TRP: S, Date: 2022-08-14, Callsign: SM4IVE, Grid locator: JO99BM, Coord: (59.5, 18.08)
TRP: S, Date: 2022-08-03, Callsign: LZ1GLASS, Grid locator: KN22ma, Coord: (42.0, 25.0)
TRP: S, Date: 2022-07-20, Callsign: 3B8BAN, Grid locator: LG89ru, Coord: (-20.17, 57.42)
TRP: S, Date: 2022-05-28, Callsign: TA2API, Grid locator: KN60ma, Coord: (40.0, 33.0)
TRP: S, Date: 2022-05-27, Callsign: YO9DOC, Grid locator: KN23XV, Coord: (43.88, 25.92)
TRP: S, Date: 2022-05-22, Callsign: DR75RLP, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2022-04-21, Callsign: CT7ABA, Grid locator: IN60GD, Coord: (40.12, -7.5)
TRP: S, Date: 2022-04-12, Callsign: ZC4/DG4MIC/P, Grid locator: KM64lq, Coord: (34.67, 32.92)
TRP: S, Date: 2022-03-27, Callsign: PI75LIM, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2022-03-25, Callsign: DL2AAW, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2022-03-23, Callsign: ON4DAK, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: S, Date: 2022-03-01, Callsign: DL75RLP, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2022-02-24, Callsign: IW0DYI, Grid locator: JN61NI, Coord: (41.33, 13.08)
TRP: S, Date: 2022-02-21, Callsign: 9H1, Grid locator: JM75gv, Coord: (35.88, 14.5)
TRP: S, Date: 2022-02-21, Callsign: DL5RDI, Grid locator: JN58XX, Coord: (48.96, 11.92)
TRP: S, Date: 2022-02-21, Callsign: IZ8GGF, Grid locator: JN70BT, Coord: (40.79, 14.08)
TRP: S, Date: 2022-02-17, Callsign: DL2GMI, Grid locator: JN47OS, Coord: (47.75, 9.17)
TRP: S, Date: 2022-02-17, Callsign: EA8/AM1SAT, Grid locator: IL18ul, Coord: (28.46, -16.33)
TRP: S, Date: 2022-02-14, Callsign: YO5CRI, Grid locator: KN16TS, Coord: (46.75, 23.58)
TRP: S, Date: 2022-02-12, Callsign: 9K9NLD, Grid locator: LL39xh, Coord: (29.29, 47.92)
TRP: S, Date: 2022-02-05, Callsign: OT7K, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: S, Date: 2022-01-23, Callsign: II2JOTA, Grid locator: JN45aa, Coord: (45.0, 8.0)
TRP: S, Date: 2022-01-22, Callsign: EA4GIG, Grid locator: IN80AP, Coord: (40.62, -4.0)
TRP: S, Date: 2022-01-22, Callsign: IN3IGR, Grid locator: JN56qm, Coord: (46.5, 11.33)
TRP: S, Date: 2022-01-22, Callsign: IW8PNY, Grid locator: JM89CI, Coord: (39.33, 16.17)
TRP: S, Date: 2022-01-10, Callsign: ON75GNT, Grid locator: JO21aa, Coord: (51.0, 4.0)
TRP: S, Date: 2022-01-02, Callsign: SP3HVZ, Grid locator: JO72os, Coord: (52.75, 15.17)
TRP: S, Date: 2021-12-30, Callsign: EB4CUV, Grid locator: IN80DH, Coord: (40.29, -3.75)
TRP: S, Date: 2021-12-30, Callsign: HG21TISZA, Grid locator: JN97mm, Coord: (47.5, 19.0)
TRP: S, Date: 2021-12-27, Callsign: OE0YOTA, Grid locator: JN88ef, Coord: (48.21, 16.33)
TRP: S, Date: 2021-12-26, Callsign: CN21JIM, Grid locator: IM75cs, Coord: (35.75, -5.83)
TRP: S, Date: 2021-12-26, Callsign: V55YOTA, Grid locator: JG87nk, Coord: (-22.58, 17.08)
TRP: S, Date: 2021-12-11, Callsign: DC0YOTA, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-12-05, Callsign: R1941MB, Grid locator: KO85lq, Coord: (55.67, 36.92)
TRP: S, Date: 2021-11-30, Callsign: DG0OPK, Grid locator: JO50GQ, Coord: (50.67, 10.5)
TRP: S, Date: 2021-11-23, Callsign: DL1JEZ, Grid locator: JO60HQ, Coord: (50.67, 12.58)
TRP: S, Date: 2021-11-22, Callsign: DL7ACI, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-11-22, Callsign: EA5GVH, Grid locator: FK52NC, Coord: (12.08, -68.92)
TRP: S, Date: 2021-11-22, Callsign: HB9ADJ, Grid locator: JN36LI, Coord: (46.33, 6.92)
TRP: S, Date: 2021-11-17, Callsign: HS0ZIV, Grid locator: OK17UX, Coord: (17.96, 103.67)
TRP: S, Date: 2021-11-15, Callsign: SQ4CTK, Grid locator: KO13SJ, Coord: (53.38, 23.5)
TRP: S, Date: 2021-11-04, Callsign: CN46MS, Grid locator: IM64ma, Coord: (34.0, -7.0)
TRP: S, Date: 2021-10-29, Callsign: DL2AAA, Grid locator: JN59RG, Coord: (49.25, 11.42)
TRP: S, Date: 2021-10-20, Callsign: PA2V/P, Grid locator: JO22IM, Coord: (52.5, 4.67)
TRP: S, Date: 2021-10-19, Callsign: DL7SEP, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-10-19, Callsign: PC2X, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2021-10-19, Callsign: ZA/HB9ERD, Grid locator: JN91vh, Coord: (41.29, 19.75)
TRP: S, Date: 2021-10-16, Callsign: HB9GWS, Grid locator: JN36rw, Coord: (46.92, 7.42)
TRP: S, Date: 2021-10-01, Callsign: EA8/CT1EEX, Grid locator: IL18ul, Coord: (28.46, -16.33)
TRP: S, Date: 2021-10-01, Callsign: HS400OK, Grid locator: OK03gs, Coord: (13.75, 100.5)
TRP: S, Date: 2021-08-08, Callsign: MX0MXO, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: S, Date: 2021-08-06, Callsign: HF5L/P, Grid locator: KO02mf, Coord: (52.21, 21.0)
TRP: S, Date: 2021-08-04, Callsign: DL2LAC, Grid locator: JO44MR, Coord: (54.71, 9.0)
TRP: S, Date: 2021-08-03, Callsign: DG3SBJ, Grid locator: JN48NU, Coord: (48.83, 9.08)
TRP: S, Date: 2021-08-01, Callsign: IN3FFN, Grid locator: JN56QK, Coord: (46.42, 11.33)
TRP: S, Date: 2021-08-01, Callsign: OE6HKD, Grid locator: JN77rb, Coord: (47.04, 15.42)
TRP: S, Date: 2021-07-26, Callsign: PA3AOD, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2021-07-26, Callsign: PT88CDC, Grid locator: FI60ba, Coord: (-10.0, -67.92)
TRP: S, Date: 2021-07-17, Callsign: I4DX, Grid locator: JN54aa, Coord: (44.0, 10.0)
TRP: S, Date: 2021-07-17, Callsign: ZX8F, Grid locator: FI81bg, Coord: (-8.75, -63.92)
TRP: S, Date: 2021-07-12, Callsign: DH3SUP, Grid locator: JO53VM, Coord: (53.5, 11.75)
TRP: S, Date: 2021-07-06, Callsign: HB9BIL, Grid locator: JN36be, Coord: (46.17, 6.08)
TRP: S, Date: 2021-06-28, Callsign: LA8XGA/P, Grid locator: JO59KW, Coord: (59.92, 10.83)
TRP: S, Date: 2021-06-25, Callsign: DH3HAS, Grid locator: JO43WI, Coord: (53.33, 9.83)
TRP: S, Date: 2021-06-20, Callsign: IZ6ABC, Grid locator: JN63aa, Coord: (43.0, 12.0)
TRP: S, Date: 2021-06-18, Callsign: MW0XUU/P, Grid locator: IO81jl, Coord: (51.46, -3.25)
TRP: S, Date: 2021-06-01, Callsign: ZS6BD/P, Grid locator: KG44cg, Coord: (-25.75, 28.17)
TRP: S, Date: 2021-05-30, Callsign: 5N9JLH, Grid locator: JK30rm, Coord: (10.5, 7.42)
TRP: S, Date: 2021-05-29, Callsign: HB9/DC8PAT/P, Grid locator: JN36be, Coord: (46.17, 6.08)
TRP: S, Date: 2021-05-29, Callsign: PA1WVM, Grid locator: JO22DC, Coord: (52.08, 4.25)
TRP: S, Date: 2021-05-21, Callsign: IW7EHC, Grid locator: JN80KX, Coord: (40.96, 16.83)
TRP: S, Date: 2021-05-17, Callsign: DG6DCG, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-05-17, Callsign: PA3RMM, Grid locator: JO33FE, Coord: (53.17, 6.42)
TRP: S, Date: 2021-05-16, Callsign: DK0FFR, Grid locator: JO62TL, Coord: (52.46, 13.58)
TRP: S, Date: 2021-05-07, Callsign: R76ROP, Grid locator: KO96aa, Coord: (56.0, 38.0)
TRP: S, Date: 2021-04-24, Callsign: GB4MDI, Grid locator: IO81JJ, Coord: (51.38, -3.25)
TRP: S, Date: 2021-04-23, Callsign: YC5YC/P, Grid locator: OJ00RL, Coord: (0.46, 101.42)
TRP: S, Date: 2021-04-20, Callsign: YO21WARD, Grid locator: KN34aa, Coord: (44.0, 26.0)
TRP: S, Date: 2021-04-13, Callsign: EL2E, Grid locator: IJ46oh, Coord: (6.29, -10.83)
TRP: S, Date: 2021-04-11, Callsign: B0/BA4TB, Grid locator: NN33st, Coord: (43.79, 87.5)
TRP: S, Date: 2021-04-10, Callsign: HB9IRM, Grid locator: JN47IF, Coord: (47.21, 8.67)
TRP: S, Date: 2021-04-02, Callsign: DL6DCA, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-03-25, Callsign: DL3RTL, Grid locator: JO62QM, Coord: (52.5, 13.33)
TRP: S, Date: 2021-03-25, Callsign: PU2SDM, Grid locator: GG66qk, Coord: (-23.58, -46.67)
TRP: S, Date: 2021-03-24, Callsign: IU4FMR, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-03-23, Callsign: CT9/DF7EE, Grid locator: IM12np, Coord: (32.62, -16.92)
TRP: S, Date: 2021-03-21, Callsign: C21JIF, Grid locator: RI39kk, Coord: (-0.58, 166.83)
TRP: S, Date: 2021-03-19, Callsign: DL2MHO, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-03-19, Callsign: DM3AWK, Grid locator: JO50DX, Coord: (50.96, 10.25)
TRP: S, Date: 2021-03-14, Callsign: ZS1ARB, Grid locator: JF96fb, Coord: (-33.96, 18.42)
TRP: S, Date: 2021-03-13, Callsign: YC1BCU, Grid locator: OI33tc, Coord: (-6.92, 107.58)
TRP: S, Date: 2021-03-13, Callsign: YD1BCU, Grid locator: OI33tc, Coord: (-6.92, 107.58)
TRP: S, Date: 2021-03-08, Callsign: IV3DLZ, Grid locator: JN66HA, Coord: (46.0, 12.58)
TRP: S, Date: 2021-03-07, Callsign: EA3GEO, Grid locator: JN11ck, Coord: (41.42, 2.17)
TRP: S, Date: 2021-03-07, Callsign: OE5DRM, Grid locator: JN68UG, Coord: (48.25, 13.67)
TRP: S, Date: 2021-03-07, Callsign: PQ213CF, Grid locator: GI52vt, Coord: (-7.21, -48.25)
TRP: S, Date: 2021-03-06, Callsign: EA6URP, Grid locator: JM19HN, Coord: (39.54, 2.58)
TRP: S, Date: 2021-03-02, Callsign: DL21EURO, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-02-28, Callsign: I0DX, Grid locator: JN62aa, Coord: (42.0, 12.0)
TRP: S, Date: 2021-02-28, Callsign: SP4ELF, Grid locator: KO04JF, Coord: (54.21, 20.75)
TRP: S, Date: 2021-02-23, Callsign: 3Y/3Z9DX, Grid locator: JJ00aa, Coord: (0.0, 0.0)
TRP: S, Date: 2021-02-22, Callsign: OE3KAB, Grid locator: JN88FJ, Coord: (48.38, 16.42)
TRP: S, Date: 2021-02-21, Callsign: IZ6YMF, Grid locator: JN63aa, Coord: (43.0, 12.0)
TRP: S, Date: 2021-02-21, Callsign: LZ125LAZ, Grid locator: KN23ma, Coord: (43.0, 25.0)
TRP: S, Date: 2021-02-21, Callsign: ZP/PY5ZUE/P, Grid locator: GG14er, Coord: (-25.29, -57.67)
TRP: S, Date: 2021-02-18, Callsign: VU2GNA, Grid locator: ML89ma, Coord: (29.0, 77.0)
TRP: S, Date: 2021-02-07, Callsign: YO3GWM, Grid locator: KN34BK, Coord: (44.42, 26.08)
TRP: S, Date: 2021-02-04, Callsign: DL3HBF, Grid locator: JO53ET, Coord: (53.79, 10.33)
TRP: S, Date: 2021-01-31, Callsign: ZS4A, Grid locator: KG41DS, Coord: (-28.25, 28.25)
TRP: S, Date: 2021-01-27, Callsign: DL0RCP, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2021-01-27, Callsign: I2DX, Grid locator: JN45OM, Coord: (45.5, 9.17)
TRP: S, Date: 2021-01-25, Callsign: DL1BTX, Grid locator: JN39PR, Coord: (49.71, 7.25)
TRP: S, Date: 2021-01-25, Callsign: VU2POS, Grid locator: ML89ma, Coord: (29.0, 77.0)
TRP: S, Date: 2021-01-24, Callsign: PE1KXH, Grid locator: JO21XD, Coord: (51.12, 5.92)
TRP: S, Date: 2021-01-23, Callsign: VU2PEP, Grid locator: ML89ma, Coord: (29.0, 77.0)
TRP: S, Date: 2021-01-15, Callsign: DL4OCE, Grid locator: JO52FF, Coord: (52.21, 10.42)
TRP: S, Date: 2021-01-13, Callsign: DL6DBA, Grid locator: JO41BE, Coord: (51.17, 8.08)
TRP: S, Date: 2021-01-06, Callsign: HB9FBJ, Grid locator: JN46JD, Coord: (46.12, 8.75)
TRP: S, Date: 2021-01-05, Callsign: DL5AXI, Grid locator: JO50OX, Coord: (50.96, 11.17)
TRP: S, Date: 2021-01-04, Callsign: OE8XDX, Grid locator: JN76dp, Coord: (46.62, 14.25)
TRP: S, Date: 2020-12-31, Callsign: DN2BEN, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-12-30, Callsign: DL0MGB, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-12-30, Callsign: DL0MGD, Grid locator: JO52TC, Coord: (52.08, 11.58)
TRP: S, Date: 2020-12-29, Callsign: CT1HBM, Grid locator: IM58kq, Coord: (38.67, -9.17)
TRP: S, Date: 2020-12-26, Callsign: IZ2HDN, Grid locator: JN45aa, Coord: (45.0, 8.0)
TRP: S, Date: 2020-12-26, Callsign: VU2JFA, Grid locator: ML89ma, Coord: (29.0, 77.0)
TRP: S, Date: 2020-12-26, Callsign: VU2OLU, Grid locator: MK80BJ, Coord: (10.38, 76.08)
TRP: S, Date: 2020-12-21, Callsign: DL5ANS, Grid locator: JO50UL, Coord: (50.46, 11.67)
TRP: S, Date: 2020-12-21, Callsign: GC4BRS/A, Grid locator: IO81JJ, Coord: (51.38, -3.25)
TRP: S, Date: 2020-12-19, Callsign: DL2PAN, Grid locator: JN49BI, Coord: (49.33, 8.08)
TRP: S, Date: 2020-12-18, Callsign: DB1HCL, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-12-18, Callsign: PI75GAC, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2020-12-12, Callsign: 2W0OSG, Grid locator: IO83LB, Coord: (53.04, -3.08)
TRP: S, Date: 2020-12-07, Callsign: YO3CYR, Grid locator: KN34bk, Coord: (44.42, 26.08)
TRP: S, Date: 2020-12-06, Callsign: GW1FKY, Grid locator: IO81FM, Coord: (51.5, -3.58)
TRP: S, Date: 2020-12-03, Callsign: DL1YMK, Grid locator: JO31RX, Coord: (51.96, 7.42)
TRP: S, Date: 2020-12-03, Callsign: OE5KBO, Grid locator: JN68XB, Coord: (48.04, 13.92)
TRP: S, Date: 2020-12-01, Callsign: SX25OOS, Grid locator: KM17ux, Coord: (37.96, 23.67)
TRP: S, Date: 2020-11-29, Callsign: IZ3PSL, Grid locator: JN55XK, Coord: (45.42, 11.92)
TRP: S, Date: 2020-11-29, Callsign: LA6YIA, Grid locator: JO59LF, Coord: (59.21, 10.92)
TRP: S, Date: 2020-11-29, Callsign: OE6XDX, Grid locator: JN77rb, Coord: (47.04, 15.42)
TRP: S, Date: 2020-11-28, Callsign: OE8AIR, Grid locator: JN76dp, Coord: (46.62, 14.25)
TRP: S, Date: 2020-11-27, Callsign: HS0AJ/0, Grid locator: OK03gs, Coord: (13.75, 100.5)
TRP: S, Date: 2020-11-27, Callsign: OH2UDS, Grid locator: KP20le, Coord: (60.17, 24.92)
TRP: S, Date: 2020-11-27, Callsign: SP9FZU, Grid locator: JO90HH, Coord: (50.29, 18.58)
TRP: S, Date: 2020-11-26, Callsign: DG3RAP, Grid locator: JN69BA, Coord: (49.0, 12.08)
TRP: S, Date: 2020-11-26, Callsign: F8GB, Grid locator: IN97PT, Coord: (47.79, -0.75)
TRP: S, Date: 2020-11-26, Callsign: OM3TLK, Grid locator: JN88ma, Coord: (48.0, 17.0)
TRP: S, Date: 2020-11-26, Callsign: SP5IOU, Grid locator: KO02NF, Coord: (52.21, 21.08)
TRP: S, Date: 2020-11-19, Callsign: 4L2M, Grid locator: LN21JR, Coord: (41.71, 44.75)
TRP: S, Date: 2020-11-19, Callsign: DL2TRT, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-11-19, Callsign: SV1QFF, Grid locator: KM17ux, Coord: (37.96, 23.67)
TRP: S, Date: 2020-11-18, Callsign: 5Q5AQM, Grid locator: JO66ma, Coord: (56.0, 13.0)
TRP: S, Date: 2020-11-18, Callsign: OE5FIL, Grid locator: JN68OA, Coord: (48.0, 13.17)
TRP: S, Date: 2020-11-18, Callsign: OE6JGG, Grid locator: JN76PS, Coord: (46.75, 15.25)
TRP: S, Date: 2020-11-18, Callsign: OE6NKG, Grid locator: JN77rb, Coord: (47.04, 15.42)
TRP: S, Date: 2020-11-18, Callsign: OE6RKE, Grid locator: JN76OT, Coord: (46.79, 15.17)
TRP: S, Date: 2020-11-16, Callsign: PA1GSJ, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2020-11-14, Callsign: GX5BBC, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: S, Date: 2020-10-18, Callsign: OE2KHM, Grid locator: JN67MU, Coord: (47.83, 13.0)
TRP: S, Date: 2020-10-17, Callsign: 4X0AAP/40, Grid locator: KM72ma, Coord: (32.0, 35.0)
TRP: S, Date: 2020-10-16, Callsign: 4X0AAP, Grid locator: KM72ma, Coord: (32.0, 35.0)
TRP: S, Date: 2020-10-08, Callsign: SA7GDB, Grid locator: JO76aa, Coord: (56.0, 14.0)
TRP: S, Date: 2020-10-01, Callsign: GM4VFL, Grid locator: IO75vv, Coord: (55.88, -4.25)
TRP: S, Date: 2020-09-28, Callsign: DM30RSV, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-09-26, Callsign: ON4API, Grid locator: JO10NW, Coord: (50.92, 3.08)
TRP: S, Date: 2020-09-25, Callsign: DL2ROA, Grid locator: JO62OJ, Coord: (52.38, 13.17)
TRP: S, Date: 2020-09-21, Callsign: OY/DL2AQI, Grid locator: IP62oa, Coord: (62.0, -6.83)
TRP: S, Date: 2020-09-20, Callsign: YO2MIZ, Grid locator: KN15ls, Coord: (45.75, 22.92)
TRP: S, Date: 2020-09-18, Callsign: IV3HBW, Grid locator: JN66ob, Coord: (46.04, 13.17)
TRP: S, Date: 2020-09-11, Callsign: VU2AVG, Grid locator: MK76CQ, Coord: (16.67, 74.17)
TRP: S, Date: 2020-09-06, Callsign: SV9/SP9ETE, Grid locator: KM25mh, Coord: (35.29, 25.0)
TRP: S, Date: 2020-09-05, Callsign: LA1QRO, Grid locator: JO59iw, Coord: (59.92, 10.67)
TRP: S, Date: 2020-09-04, Callsign: PA1Q, Grid locator: JO22ma, Coord: (52.0, 5.0)
TRP: S, Date: 2020-08-29, Callsign: I7DX, Grid locator: JN80ma, Coord: (40.0, 17.0)
TRP: S, Date: 2020-08-27, Callsign: I3/DK2KK, Grid locator: JN55ma, Coord: (45.0, 11.0)
TRP: S, Date: 2020-08-23, Callsign: 4X0SAT/LH, Grid locator: KM72ma, Coord: (32.0, 35.0)
TRP: S, Date: 2020-08-22, Callsign: DL0EL/LH, Grid locator: JO43FF, Coord: (53.21, 8.42)
TRP: S, Date: 2020-08-22, Callsign: GB1DHL, Grid locator: IO75vv, Coord: (55.88, -4.25)
TRP: S, Date: 2020-08-20, Callsign: SV1JSO, Grid locator: KM17VU, Coord: (37.83, 23.75)
TRP: S, Date: 2020-08-17, Callsign: HB9GHJ, Grid locator: JN36rw, Coord: (46.92, 7.42)
TRP: S, Date: 2020-08-17, Callsign: SM2CEW, Grid locator: KP15CS, Coord: (65.75, 22.17)
TRP: S, Date: 2020-08-16, Callsign: DQ8Z, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-08-13, Callsign: CT1BOY, Grid locator: IM67AA, Coord: (37.0, -8.0)
TRP: S, Date: 2020-08-04, Callsign: YO3ACX, Grid locator: KN34bk, Coord: (44.42, 26.08)
TRP: S, Date: 2020-07-30, Callsign: DF70DARC, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: S, Date: 2020-07-19, Callsign: HB9, Grid locator: JN36be, Coord: (46.17, 6.08)
TRP: S, Date: 2020-07-15, Callsign: TK/F6GLS, Grid locator: JN41iw, Coord: (41.92, 8.67)
TRP: S, Date: 2020-07-14, Callsign: OE8PJQ, Grid locator: JN66RT, Coord: (46.79, 13.42)
TRP: S, Date: 2020-07-12, Callsign: IV3CYF, Grid locator: JN65IX, Coord: (45.96, 12.67)
TRP: S, Date: 2020-07-08, Callsign: SZ2T, Grid locator: KN10LP, Coord: (40.62, 22.92)
